createdAt,value
2023-11-25 08:50:00.285000+00:00,5.0
2023-11-25 09:50:00.286000+00:00,5.9
2023-11-25 10:50:00.320000+00:00,6.1
2023-11-25 11:50:00.295000+00:00,7.3
2023-11-25 12:50:00.398000+00:00,6.1
2023-11-25 13:50:00.369000+00:00,7.1
2023-11-25 14:50:00.294000+00:00,6.5
2023-11-25 15:50:00.400000+00:00,6.0
2023-11-25 16:50:00.320000+00:00,5.1
2023-11-25 17:50:00.376000+00:00,4.4
2023-11-25 18:50:00.294000+00:00,4.7
2023-11-25 19:50:00.348000+00:00,4.6
2023-11-25 20:50:00.313000+00:00,4.3
2023-11-25 21:50:00.318000+00:00,3.6
2023-11-25 22:10:00.227000+00:00,3.5
2023-11-25 22:50:00.330000+00:00,3.1
2023-11-25 23:50:00.341000+00:00,2.3
2023-11-26 00:50:00.412000+00:00,2.1
2023-11-26 01:50:00.466000+00:00,1.5
2023-11-26 02:50:00.298000+00:00,1.3
2023-11-26 03:50:00.370000+00:00,2.1
2023-11-26 04:50:00.326000+00:00,2.4
2023-11-26 05:50:00.399000+00:00,2.8
2023-11-26 06:50:00.256000+00:00,3.6
2023-11-26 07:50:00.318000+00:00,3.7
2023-11-26 08:50:00.272000+00:00,4.3
2023-11-26 09:50:00.278000+00:00,4.9
2023-11-26 10:50:00.246000+00:00,5.9
2023-11-26 11:50:00.377000+00:00,7.0
2023-11-26 12:50:00.310000+00:00,6.8
2023-11-26 13:50:00.289000+00:00,6.8
2023-11-26 14:50:00.243000+00:00,6.6
2023-11-26 15:50:00.225000+00:00,6.4
2023-11-26 16:50:00.278000+00:00,6.0
2023-11-26 17:50:00.264000+00:00,5.9
2023-11-26 18:50:00.390000+00:00,5.8
2023-11-26 19:50:00.294000+00:00,5.7
2023-11-26 20:50:00.276000+00:00,5.4
2023-11-26 21:50:00.317000+00:00,5.1
2023-11-26 22:50:00.228000+00:00,5.1
2023-11-26 23:50:00.226000+00:00,4.8
2023-11-27 00:50:00.302000+00:00,4.6
2023-11-27 01:50:00.254000+00:00,4.7
2023-11-27 02:50:00.259000+00:00,4.4
2023-11-27 03:50:00.253000+00:00,4.4
2023-11-27 04:50:00.245000+00:00,4.3
2023-11-27 05:50:00.218000+00:00,4.2
2023-11-27 06:50:00.241000+00:00,4.0
2023-11-27 07:50:00.304000+00:00,3.6
2023-11-27 08:50:00.261000+00:00,3.5
2023-11-27 09:50:00.250000+00:00,3.7
2023-11-27 10:50:00.243000+00:00,3.9
2023-11-27 11:50:00.244000+00:00,4.0
2023-11-27 12:40:00.354000+00:00,4.3
2023-11-27 13:50:00.344000+00:00,4.4
2023-11-27 14:50:07.874000+00:00,3.5
2023-11-27 15:50:00.240000+00:00,2.5
2023-11-27 16:50:00.289000+00:00,2.0
2023-11-27 17:50:00.283000+00:00,1.3
2023-11-27 18:50:00.301000+00:00,0.9
2023-11-27 19:50:00.318000+00:00,1.2
2023-11-27 20:50:00.553000+00:00,1.8
2023-11-27 21:50:00.303000+00:00,2.3
2023-11-27 22:50:00.294000+00:00,2.3
2023-11-27 23:50:00.311000+00:00,2.1
2023-11-28 00:50:00.364000+00:00,1.6
2023-11-28 01:50:00.359000+00:00,1.4
2023-11-28 02:50:00.326000+00:00,1.2
2023-11-28 03:50:00.320000+00:00,0.0
2023-11-28 04:50:00.331000+00:00,0.1
2023-11-28 05:50:00.319000+00:00,0.0
2023-11-28 06:50:00.363000+00:00,1.0
2023-11-28 07:50:00.419000+00:00,0.9
2023-11-28 08:50:00.406000+00:00,1.8
2023-11-28 09:50:00.361000+00:00,2.4
2023-11-28 10:50:00.324000+00:00,3.1
2023-11-28 11:50:00.417000+00:00,3.9
2023-11-28 12:50:00.320000+00:00,3.4
2023-11-28 13:50:00.350000+00:00,3.7
2023-11-28 14:50:00.297000+00:00,2.9
2023-11-28 15:50:00.334000+00:00,1.6
2023-11-28 16:50:00.450000+00:00,1.1
2023-11-28 17:50:00.347000+00:00,1.7
2023-11-28 18:50:00.387000+00:00,1.4
2023-11-28 19:50:00.492000+00:00,1.6
2023-11-28 20:30:00.238000+00:00,1.9
2023-12-03 08:50:00.608000+00:00,0.6
2023-12-03 09:50:00.572000+00:00,1.6
2023-12-03 10:50:00.561000+00:00,2.0
2023-12-03 11:50:00.597000+00:00,2.6
2023-12-03 12:50:00.714000+00:00,2.7
2023-12-03 13:50:00.649000+00:00,2.4
2023-12-03 14:50:00.586000+00:00,2.2
2023-12-03 15:50:00.732000+00:00,1.9
2023-12-03 16:50:00.605000+00:00,1.5
2023-12-03 17:50:00.579000+00:00,1.5
2023-12-03 18:50:00.612000+00:00,1.1
2023-12-03 19:50:00.601000+00:00,0.2
2023-12-03 20:00:00.723000+00:00,0.1
2023-12-08 19:50:41.531000+00:00,8.2
2023-12-08 20:59:59.644000+00:00,8.2
2023-12-08 21:50:00.675000+00:00,8.5
2023-12-08 22:50:03.206000+00:00,8.4
2023-12-08 23:50:00.494000+00:00,8.2
2023-12-09 00:50:00.499000+00:00,8.1
2023-12-09 01:50:00.961000+00:00,8.0
2023-12-09 02:50:00.607000+00:00,7.8
2023-12-09 03:50:00.525000+00:00,7.6
2023-12-09 04:50:00.487000+00:00,7.4
2023-12-09 05:50:00.490000+00:00,7.0
2023-12-09 06:50:00.482000+00:00,6.6
2023-12-09 07:50:00.671000+00:00,6.7
2023-12-09 08:50:00.637000+00:00,7.2
2023-12-09 09:50:00.564000+00:00,7.6
2023-12-09 10:50:00.560000+00:00,8.1
2023-12-09 11:50:00.494000+00:00,8.0
2023-12-09 12:50:00.622000+00:00,7.8
2023-12-09 13:50:00.476000+00:00,7.6
2023-12-09 14:50:00.628000+00:00,7.4
2023-12-09 15:50:00.622000+00:00,7.1
2023-12-09 16:50:00.478000+00:00,6.9
2023-12-09 17:50:00.541000+00:00,7.3
2023-12-09 18:50:00.764000+00:00,8.5
2023-12-09 19:50:00.533000+00:00,9.8
2023-12-09 20:50:00.667000+00:00,9.4
2023-12-09 21:50:00.466000+00:00,9.6
2023-12-09 22:10:00.493000+00:00,9.7
2023-12-09 22:50:00.744000+00:00,9.4
2023-12-09 23:50:00.529000+00:00,8.8
2023-12-10 00:50:00.567000+00:00,8.2
2023-12-10 01:50:00.480000+00:00,7.8
2023-12-10 02:50:00.502000+00:00,7.6
2023-12-10 03:50:00.571000+00:00,7.6
2023-12-10 04:50:00.533000+00:00,7.8
2023-12-10 05:50:00.493000+00:00,8.0
2023-12-10 06:50:00.505000+00:00,8.3
2023-12-10 07:50:00.477000+00:00,8.5
2023-12-10 08:50:00.572000+00:00,8.3
2023-12-10 09:50:00.552000+00:00,9.1
2023-12-10 10:50:20.379000+00:00,9.4
2023-12-10 11:50:00.469000+00:00,9.4
2023-12-10 12:50:00.567000+00:00,9.6
2023-12-10 13:50:00.726000+00:00,9.7
2023-12-10 14:50:00.511000+00:00,9.6
2023-12-10 15:50:00.593000+00:00,9.8
2023-12-10 16:50:00.527000+00:00,9.6
2023-12-10 17:50:00.894000+00:00,8.4
2023-12-10 18:50:00.699000+00:00,8.1
2023-12-10 19:50:00.579000+00:00,9.3
2023-12-10 20:50:00.654000+00:00,10.6
2023-12-10 21:50:00.596000+00:00,10.3
2023-12-10 22:50:00.630000+00:00,9.9
2023-12-10 23:50:00.671000+00:00,9.8
2023-12-11 00:50:02.192000+00:00,9.7
2023-12-11 01:50:00.466000+00:00,10.1
2023-12-11 02:50:00.490000+00:00,9.6
2023-12-11 03:50:00.524000+00:00,9.4
2023-12-11 04:50:00.721000+00:00,9.4
2023-12-11 05:50:00.748000+00:00,9.3
2023-12-11 06:50:00.710000+00:00,9.2
2023-12-11 07:50:00.619000+00:00,9.1
2023-12-11 08:50:00.814000+00:00,9.1
2023-12-11 09:50:01.007000+00:00,9.0
2023-12-11 10:50:00.551000+00:00,9.0
2023-12-11 11:50:00.701000+00:00,9.2
2023-12-11 12:50:00.639000+00:00,9.0
2023-12-11 13:50:00.769000+00:00,8.5
2023-12-11 14:50:00.711000+00:00,8.6
2023-12-11 15:50:00.691000+00:00,8.2
2023-12-11 16:50:06.731000+00:00,7.6
2023-12-11 17:50:00.638000+00:00,7.6
2023-12-11 18:50:00.661000+00:00,7.5
2023-12-11 19:50:00.667000+00:00,6.9
2023-12-11 20:50:00.692000+00:00,6.6
2023-12-11 21:50:00.527000+00:00,7.4
2023-12-11 22:50:00.642000+00:00,7.7
2023-12-11 23:50:00.922000+00:00,7.9
2023-12-12 00:50:00.535000+00:00,7.7
2023-12-12 01:50:00.671000+00:00,7.6
2023-12-12 02:50:00.628000+00:00,6.9
2023-12-12 03:50:00.604000+00:00,5.9
2023-12-12 04:50:00.817000+00:00,5.3
2023-12-12 05:50:00.601000+00:00,4.3
2023-12-12 06:50:00.572000+00:00,5.0
2023-12-12 07:50:00.587000+00:00,5.4
2023-12-12 08:50:00.786000+00:00,6.0
2023-12-12 09:50:00.538000+00:00,6.8
2023-12-12 10:50:00.616000+00:00,7.4
2023-12-12 11:50:00.537000+00:00,8.3
2023-12-12 12:50:00.528000+00:00,9.5
2023-12-12 13:50:00.589000+00:00,9.8
2023-12-12 14:50:00.644000+00:00,9.1
2023-12-12 15:50:00.558000+00:00,9.1
2023-12-12 16:50:00.571000+00:00,9.1
2023-12-12 17:50:00.615000+00:00,9.2
2023-12-12 18:50:00.549000+00:00,9.0
2023-12-12 19:50:04.439000+00:00,9.0
2023-12-12 20:50:00.538000+00:00,8.8
2023-12-12 21:50:00.542000+00:00,8.4
2023-12-12 22:50:00.529000+00:00,8.3
2023-12-12 23:50:00.631000+00:00,8.2
2023-12-13 00:50:00.564000+00:00,8.0
2023-12-13 01:50:00.539000+00:00,8.0
2023-12-13 02:50:00.565000+00:00,8.0
2023-12-13 03:50:00.514000+00:00,8.1
2023-12-13 04:50:00.626000+00:00,8.2
2023-12-13 05:50:00.703000+00:00,8.1
2023-12-13 06:50:00.602000+00:00,8.1
2023-12-13 07:50:00.655000+00:00,8.2
2023-12-13 08:50:00.579000+00:00,8.2
2023-12-13 09:50:00.703000+00:00,8.5
2023-12-13 10:50:00.518000+00:00,8.6
2023-12-13 11:50:00.595000+00:00,8.8
2023-12-13 12:50:00.849000+00:00,8.7
2023-12-13 13:50:00.913000+00:00,8.7
2023-12-13 14:50:00.616000+00:00,8.8
2023-12-13 15:50:00.644000+00:00,8.5
2023-12-13 16:50:00.598000+00:00,8.2
2023-12-13 17:50:00.694000+00:00,8.1
2023-12-13 18:50:00.540000+00:00,8.1
2023-12-13 19:50:00.777000+00:00,6.8
2023-12-13 20:50:00.936000+00:00,6.2
2023-12-13 21:50:00.277000+00:00,5.9
2023-12-13 22:50:00.408000+00:00,5.3
2023-12-13 23:50:00.283000+00:00,5.1
2023-12-14 00:50:00.281000+00:00,5.0
2023-12-14 01:50:00.358000+00:00,4.9
2023-12-14 02:50:00.318000+00:00,5.0
2023-12-14 03:50:00.367000+00:00,5.0
2023-12-14 04:50:00.387000+00:00,4.8
2023-12-14 05:50:00.343000+00:00,4.4
2023-12-14 06:50:00.295000+00:00,4.4
2023-12-14 07:50:00.415000+00:00,4.4
2023-12-14 08:50:00.284000+00:00,4.4
2023-12-14 09:50:00.327000+00:00,4.5
2023-12-14 10:50:00.312000+00:00,4.9
2023-12-14 11:50:00.275000+00:00,5.0
2023-12-14 12:50:00.408000+00:00,5.4
2023-12-14 13:50:00.280000+00:00,5.3
2023-12-14 14:50:00.422000+00:00,5.4
2023-12-14 15:50:00.374000+00:00,5.1
2023-12-14 16:50:00.414000+00:00,5.1
2023-12-14 17:50:00.420000+00:00,5.3
2023-12-14 18:50:00.305000+00:00,5.1
2023-12-14 19:50:00.740000+00:00,5.4
2023-12-14 20:50:00.374000+00:00,5.3
2023-12-14 21:50:00.350000+00:00,5.8
2023-12-14 22:50:00.302000+00:00,5.9
2023-12-14 23:50:00.302000+00:00,5.9
2023-12-15 00:50:00.312000+00:00,6.1
2023-12-15 01:50:00.383000+00:00,6.2
2023-12-15 02:50:00.263000+00:00,6.5
2023-12-15 03:50:00.315000+00:00,6.7
2023-12-15 04:50:00.311000+00:00,6.9
2023-12-15 05:50:00.558000+00:00,6.7
2023-12-15 06:50:00.300000+00:00,7.2
2023-12-15 07:50:00.271000+00:00,7.5
2023-12-15 08:50:00.419000+00:00,7.7
2023-12-15 09:50:00.398000+00:00,8.1
2023-12-15 10:50:00.350000+00:00,8.9
2023-12-15 11:50:00.240000+00:00,9.5
2023-12-15 12:50:00.506000+00:00,9.8
2023-12-15 13:50:00.298000+00:00,9.8
2023-12-15 14:50:00.408000+00:00,9.5
2023-12-15 15:50:00.316000+00:00,9.1
2023-12-15 16:50:00.481000+00:00,8.8
2023-12-15 17:50:00.356000+00:00,7.8
2023-12-15 18:50:00.469000+00:00,7.6
2023-12-15 19:50:00.529000+00:00,7.6
2023-12-15 20:50:00.462000+00:00,7.7
2023-12-15 21:50:00.366000+00:00,7.8
2023-12-15 22:50:00.599000+00:00,7.9
2023-12-15 23:50:00.470000+00:00,8.0
2023-12-16 00:50:00.392000+00:00,7.9
2023-12-16 01:50:00.522000+00:00,7.4
2023-12-16 02:50:00.405000+00:00,6.6
2023-12-16 03:50:00.566000+00:00,6.7
2023-12-16 04:50:00.360000+00:00,6.6
2023-12-16 05:50:00.376000+00:00,6.4
2023-12-16 06:50:00.423000+00:00,6.3
2023-12-16 07:50:00.312000+00:00,6.6
2023-12-16 08:50:00.436000+00:00,7.5
2023-12-16 09:50:00.456000+00:00,7.9
2023-12-16 10:50:00.521000+00:00,7.8
2023-12-16 11:50:00.368000+00:00,8.0
2023-12-16 12:50:00.327000+00:00,8.4
2023-12-16 13:50:00.370000+00:00,8.6
2023-12-16 14:50:00.269000+00:00,8.9
2023-12-16 15:50:00.607000+00:00,9.2
2023-12-16 16:50:00.686000+00:00,9.4
2023-12-16 17:50:00.519000+00:00,9.6
2023-12-16 18:50:00.614000+00:00,9.8
2023-12-16 19:50:00.515000+00:00,9.9
2023-12-16 20:50:00.724000+00:00,10.0
2023-12-16 21:50:00.619000+00:00,10.0
2023-12-16 22:10:00.860000+00:00,9.9
2023-12-16 22:50:00.873000+00:00,10.2
2023-12-16 23:50:00.539000+00:00,10.2
2023-12-17 00:50:00.543000+00:00,10.2
2023-12-17 01:50:00.592000+00:00,10.1
2023-12-17 02:50:00.643000+00:00,10.1
2023-12-17 03:50:00.551000+00:00,10.0
2023-12-17 04:50:00.639000+00:00,9.9
2023-12-17 05:50:01.063000+00:00,9.6
2023-12-17 06:50:00.871000+00:00,9.6
2023-12-17 07:50:00.578000+00:00,9.4
2023-12-17 08:50:00.617000+00:00,9.2
2023-12-17 09:50:00.604000+00:00,9.2
2023-12-17 10:50:00.604000+00:00,8.7
2023-12-17 11:50:00.648000+00:00,8.8
2023-12-17 12:50:00.692000+00:00,9.7
2023-12-17 13:50:00.586000+00:00,10.2
2023-12-17 14:50:00.632000+00:00,9.4
2023-12-17 15:50:00.575000+00:00,8.6
2023-12-17 16:50:00.632000+00:00,8.1
2023-12-17 17:50:00.597000+00:00,7.6
2023-12-17 18:50:00.567000+00:00,7.1
2023-12-17 19:50:00.588000+00:00,6.8
2023-12-17 20:50:00.547000+00:00,6.3
2023-12-17 21:50:00.333000+00:00,6.5
2023-12-17 22:50:00.289000+00:00,6.7
2023-12-17 23:50:00.295000+00:00,6.7
2023-12-18 00:40:00.332000+00:00,6.9
2023-12-18 01:50:00.313000+00:00,7.0
2023-12-18 02:50:00.225000+00:00,7.0
2023-12-18 03:50:00.362000+00:00,7.1
2023-12-18 04:50:00.312000+00:00,6.9
2023-12-18 05:50:00.437000+00:00,6.9
2023-12-18 06:50:00.237000+00:00,7.1
2023-12-18 07:50:00.353000+00:00,7.1
2023-12-18 08:50:00.227000+00:00,7.3
2023-12-18 09:50:00.287000+00:00,7.7
2023-12-18 10:50:00.248000+00:00,8.3
2023-12-18 11:50:00.566000+00:00,8.5
2023-12-18 12:50:00.411000+00:00,8.9
2023-12-18 13:50:00.713000+00:00,8.7
2023-12-18 14:50:00.510000+00:00,8.2
2023-12-18 15:50:01.094000+00:00,7.8
2023-12-18 16:50:00.294000+00:00,7.5
2023-12-18 17:50:00.948000+00:00,7.3
2023-12-18 18:50:00.664000+00:00,7.0
2023-12-18 19:50:00.778000+00:00,6.7
2023-12-18 20:50:00.553000+00:00,6.6
2023-12-18 21:50:00.530000+00:00,6.4
2023-12-18 22:50:00.686000+00:00,6.2
2023-12-18 23:50:00.343000+00:00,6.1
2023-12-19 00:50:00.583000+00:00,6.1
2023-12-19 01:50:00.461000+00:00,6.3
2023-12-19 02:50:00.319000+00:00,6.4
2023-12-19 03:50:00.455000+00:00,6.5
2023-12-19 04:50:00.490000+00:00,6.7
2023-12-19 05:50:00.447000+00:00,6.7
2023-12-19 06:50:00.398000+00:00,7.1
2023-12-19 07:50:03.710000+00:00,7.5
2023-12-19 08:50:00.775000+00:00,7.6
2023-12-19 09:50:00.489000+00:00,7.8
2023-12-19 10:50:00.646000+00:00,7.9
2023-12-19 11:40:00.555000+00:00,8.1
2023-12-19 12:50:00.931000+00:00,8.1
2023-12-19 13:50:00.865000+00:00,8.1
2023-12-19 14:50:00.845000+00:00,8.1
2023-12-19 15:50:00.791000+00:00,8.1
2023-12-19 16:50:00.791000+00:00,8.0
2023-12-19 17:50:00.879000+00:00,8.1
2023-12-19 18:50:00.776000+00:00,8.3
2023-12-19 19:50:00.660000+00:00,7.8
2023-12-19 20:50:00.969000+00:00,7.5
2023-12-19 21:50:01.049000+00:00,7.0
2023-12-19 22:50:00.708000+00:00,6.4
2023-12-19 23:50:01.040000+00:00,5.8
2023-12-20 00:50:00.703000+00:00,5.5
2023-12-20 01:50:00.703000+00:00,5.1
2023-12-20 02:50:00.905000+00:00,5.2
2023-12-20 03:50:00.690000+00:00,5.6
2023-12-20 04:50:00.964000+00:00,5.8
2023-12-20 05:50:00.638000+00:00,6.4
2023-12-20 06:50:00.818000+00:00,7.0
2023-12-20 07:50:00.606000+00:00,7.2
2023-12-20 08:50:00.571000+00:00,7.3
2023-12-20 09:50:00.539000+00:00,7.2
2023-12-20 10:50:00.447000+00:00,7.9
2023-12-20 11:50:00.513000+00:00,8.9
2023-12-20 12:50:00.552000+00:00,9.1
2023-12-20 13:50:00.700000+00:00,8.9
2023-12-20 14:50:00.371000+00:00,8.6
2023-12-20 15:50:00.593000+00:00,8.5
2023-12-20 16:50:00.567000+00:00,8.0
2023-12-20 17:50:00.545000+00:00,7.9
2023-12-20 18:50:00.580000+00:00,8.2
2023-12-20 19:57:54.041000+00:00,8.5
2023-12-20 20:50:00.438000+00:00,8.7
2023-12-20 21:50:00.504000+00:00,8.9
2023-12-20 22:50:00.465000+00:00,9.1
2023-12-20 23:50:00.423000+00:00,9.1
2023-12-21 00:50:00.446000+00:00,9.2
2023-12-21 01:50:00.432000+00:00,9.3
2023-12-21 02:50:00.320000+00:00,9.2
2023-12-21 03:50:00.410000+00:00,9.4
2023-12-21 04:50:00.416000+00:00,9.3
2023-12-21 05:50:00.335000+00:00,9.6
2023-12-21 06:50:00.445000+00:00,9.6
2023-12-21 07:50:00.242000+00:00,9.5
2023-12-21 08:50:00.329000+00:00,9.8
2023-12-21 09:50:00.349000+00:00,10.2
2023-12-21 10:50:00.302000+00:00,10.7
2023-12-21 11:50:00.368000+00:00,10.8
2023-12-21 12:50:00.327000+00:00,10.7
2023-12-21 13:50:00.299000+00:00,10.6
2023-12-21 14:50:00.375000+00:00,11.2
2023-12-21 15:50:00.387000+00:00,10.7
2023-12-21 16:50:00.342000+00:00,5.7
2023-12-21 17:50:00.332000+00:00,6.6
2023-12-21 18:50:00.312000+00:00,7.0
2023-12-21 19:50:00.387000+00:00,7.6
2023-12-21 20:50:00.432000+00:00,7.3
2023-12-21 21:50:00.394000+00:00,6.6
2023-12-21 22:50:00.399000+00:00,6.6
2023-12-21 23:50:00.496000+00:00,6.9
2023-12-22 00:50:00.362000+00:00,7.1
2023-12-22 01:50:00.612000+00:00,6.8
2023-12-22 02:50:00.700000+00:00,5.1
2023-12-22 03:50:00.647000+00:00,5.4
2023-12-22 04:50:00.705000+00:00,5.9
2023-12-22 05:50:00.940000+00:00,6.5
2023-12-22 06:50:00.741000+00:00,5.4
2023-12-22 07:50:01.440000+00:00,6.0
2023-12-22 08:50:00.718000+00:00,6.9
2023-12-22 09:50:00.667000+00:00,7.9
2023-12-22 10:50:00.563000+00:00,7.8
2023-12-22 11:50:00.645000+00:00,8.5
2023-12-22 12:50:00.728000+00:00,9.0
2023-12-22 13:50:00.610000+00:00,9.4
2023-12-22 14:50:00.611000+00:00,9.5
2023-12-22 15:50:00.637000+00:00,9.2
2023-12-22 16:50:00.715000+00:00,7.1
2023-12-22 17:50:00.610000+00:00,7.1
2023-12-22 18:50:00.611000+00:00,6.9
2023-12-22 19:50:00.859000+00:00,6.5
2023-12-22 20:50:00.718000+00:00,6.4
2023-12-22 21:50:00.671000+00:00,6.5
2023-12-22 22:50:00.689000+00:00,6.5
2023-12-22 23:50:00.658000+00:00,6.6
2023-12-23 00:50:00.676000+00:00,6.7
2023-12-23 01:50:00.556000+00:00,6.1
2023-12-23 02:50:00.605000+00:00,6.3
2023-12-23 03:50:00.659000+00:00,7.5
2023-12-23 04:50:00.624000+00:00,8.7
2023-12-23 05:50:00.578000+00:00,8.8
2023-12-23 06:50:00.686000+00:00,9.0
2023-12-23 07:50:00.689000+00:00,9.2
2023-12-23 08:50:00.621000+00:00,9.5
2023-12-23 09:50:00.592000+00:00,9.5
2023-12-23 10:50:00.596000+00:00,10.1
2023-12-23 11:50:00.660000+00:00,10.5
2023-12-23 12:50:06.372000+00:00,10.6
2023-12-23 13:50:00.687000+00:00,10.6
2023-12-23 14:50:00.626000+00:00,10.4
2023-12-23 15:50:00.757000+00:00,10.3
2023-12-23 16:50:03.907000+00:00,10.4
2023-12-23 17:50:00.704000+00:00,10.5
2023-12-23 18:50:00.592000+00:00,10.0
2023-12-23 19:50:00.619000+00:00,9.7
2023-12-23 20:50:00.573000+00:00,10.3
2023-12-23 21:50:00.605000+00:00,9.2
2023-12-23 22:10:00.566000+00:00,9.1
2023-12-23 22:50:00.604000+00:00,9.2
2023-12-23 23:50:01.555000+00:00,9.5
2023-12-24 00:50:00.666000+00:00,10.1
2023-12-24 01:50:00.665000+00:00,9.7
2023-12-24 02:50:00.592000+00:00,9.3
2023-12-24 03:50:00.627000+00:00,9.6
2023-12-24 04:50:00.661000+00:00,9.9
2023-12-24 05:50:00.598000+00:00,10.3
2023-12-24 06:50:00.621000+00:00,10.5
2023-12-24 07:50:00.622000+00:00,10.7
2023-12-24 08:50:00.576000+00:00,10.9
2023-12-24 09:50:00.583000+00:00,11.1
2023-12-24 10:50:00.549000+00:00,11.4
2023-12-24 11:50:00.604000+00:00,11.8
2023-12-24 12:40:00.574000+00:00,11.9
2023-12-24 13:50:00.658000+00:00,12.1
2023-12-24 14:50:00.454000+00:00,12.2
2023-12-24 15:50:00.526000+00:00,12.0
2023-12-24 16:50:00.438000+00:00,12.2
2023-12-24 17:50:00.633000+00:00,12.4
2023-12-24 18:50:00.444000+00:00,12.7
2023-12-24 19:50:00.439000+00:00,12.8
2023-12-24 20:50:00.474000+00:00,12.6
2023-12-24 21:50:00.487000+00:00,12.5
2023-12-24 22:50:00.558000+00:00,12.7
2023-12-24 23:50:00.503000+00:00,12.1
2023-12-25 00:50:00.494000+00:00,12.1
2023-12-25 01:50:00.490000+00:00,12.3
2023-12-25 02:50:00.504000+00:00,12.3
2023-12-25 03:50:00.544000+00:00,11.5
2023-12-25 04:50:00.503000+00:00,12.1
2023-12-25 05:50:00.664000+00:00,12.2
2023-12-25 06:50:00.663000+00:00,12.0
2023-12-25 07:50:00.492000+00:00,11.6
2023-12-25 08:50:00.787000+00:00,11.3
2023-12-25 09:50:00.567000+00:00,11.4
2023-12-25 10:50:01.057000+00:00,11.5
2023-12-25 11:50:00.558000+00:00,11.7
2023-12-25 12:50:00.625000+00:00,12.2
2023-12-25 13:50:00.785000+00:00,11.9
2023-12-25 14:50:00.524000+00:00,11.8
2023-12-25 15:50:00.514000+00:00,11.2
2023-12-25 16:50:00.526000+00:00,11.0
2023-12-25 17:50:00.600000+00:00,11.3
2023-12-25 18:50:00.571000+00:00,10.8
2023-12-25 19:50:00.501000+00:00,10.6
2023-12-25 20:50:00.640000+00:00,10.4
2023-12-25 21:50:00.616000+00:00,10.2
2023-12-25 22:50:00.601000+00:00,11.1
2023-12-25 23:50:00.825000+00:00,11.2
2023-12-26 00:50:00.683000+00:00,10.9
2023-12-26 01:50:00.558000+00:00,10.8
2023-12-26 02:50:00.512000+00:00,10.5
2023-12-26 03:50:00.551000+00:00,10.0
2023-12-26 04:50:00.517000+00:00,9.2
2023-12-26 05:50:01.456000+00:00,8.8
2023-12-26 06:50:00.508000+00:00,8.3
2023-12-26 07:50:01.301000+00:00,7.9
2023-12-26 08:50:00.756000+00:00,8.4
2023-12-26 09:50:01.344000+00:00,9.3
2023-12-26 10:50:00.660000+00:00,9.3
2023-12-26 11:50:00.682000+00:00,9.5
2023-12-26 12:50:00.848000+00:00,9.5
2023-12-26 13:50:00.511000+00:00,9.4
2023-12-26 14:50:00.499000+00:00,9.0
2023-12-26 15:50:00.508000+00:00,8.0
2023-12-26 16:50:00.653000+00:00,6.5
2023-12-26 17:50:00.790000+00:00,6.4
2023-12-26 18:50:00.582000+00:00,5.7
2023-12-26 19:20:00.701000+00:00,5.6
2023-12-26 20:50:00.610000+00:00,4.6
2023-12-26 21:50:03.565000+00:00,4.2
2023-12-26 22:50:00.567000+00:00,3.4
2023-12-26 23:50:00.788000+00:00,3.2
2023-12-27 00:50:00.691000+00:00,2.1
2023-12-27 01:50:00.597000+00:00,1.7
2023-12-27 02:50:00.521000+00:00,1.7
2023-12-27 03:50:00.560000+00:00,2.1
2023-12-27 04:50:00.905000+00:00,2.5
2023-12-27 05:50:00.527000+00:00,3.4
2023-12-27 06:50:00.643000+00:00,3.9
2023-12-27 07:50:00.959000+00:00,4.6
2023-12-27 08:50:05.250000+00:00,5.0
2023-12-27 09:50:00.549000+00:00,5.5
2023-12-27 10:50:00.674000+00:00,6.4
2023-12-27 11:50:00.531000+00:00,7.3
2023-12-27 12:50:00.780000+00:00,7.9
2023-12-27 13:50:00.935000+00:00,8.4
2023-12-27 14:50:00.465000+00:00,8.5
2023-12-27 15:50:00.285000+00:00,8.4
2023-12-27 16:50:00.209000+00:00,8.5
2023-12-27 17:50:00.364000+00:00,8.3
2023-12-27 18:50:00.324000+00:00,8.6
2023-12-27 19:50:00.308000+00:00,9.1
2023-12-27 20:50:00.380000+00:00,8.0
2023-12-27 21:50:00.360000+00:00,8.9
2023-12-27 22:50:00.484000+00:00,9.1
2023-12-27 23:50:00.334000+00:00,9.5
2023-12-28 00:50:00.416000+00:00,10.1
2023-12-28 01:50:00.493000+00:00,10.2
2023-12-28 02:50:00.437000+00:00,9.9
2023-12-28 03:50:00.433000+00:00,10.1
2023-12-28 04:50:00.340000+00:00,10.4
2023-12-28 05:50:00.359000+00:00,10.9
2023-12-28 06:50:00.456000+00:00,11.2
2023-12-28 07:50:00.286000+00:00,11.0
2023-12-28 08:50:00.367000+00:00,11.1
2023-12-28 09:50:00.335000+00:00,11.2
2023-12-28 10:50:00.485000+00:00,10.6
2023-12-28 11:50:00.269000+00:00,11.4
2023-12-28 12:50:00.249000+00:00,11.4
2023-12-28 13:50:00.357000+00:00,11.4
2023-12-28 14:50:00.428000+00:00,11.0
2023-12-28 15:50:00.402000+00:00,10.5
2023-12-28 16:50:00.535000+00:00,10.8
2023-12-28 17:50:00.300000+00:00,10.9
2023-12-28 18:50:00.330000+00:00,11.0
2023-12-28 19:50:00.345000+00:00,11.1
